ItemID,UPC,BasePrice,IMAP,BHG Brand Name,Status,Description,Notes,Image URL,Title
G L02800     060,31902719851,$204.00,$408.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     065,31902719868,$204.00,$408.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     070,31902719875,$204.00,$408.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     075,31902719882,$204.00,$408.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     080,31902719899,$204.00,$408.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     085,31902719905,$204.00,$408.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     090,31902719912,$204.00,$408.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     095,31902719929,$204.00,$408.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     100,31902719936,$204.00,$408.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02800     105,31902719943,$204.00,$408.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10Kt Gold Band with Grape Vines in Center Holding the 12KT Green and Rose Gold Leaves with Grape Clusters,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02800_lg.jpg,Black Hills Gold Original Ladies Ring
G L02825,31902519291,$303.00,$606.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10Kt Gold  Straight Band with Grape Vines and 12Kt Green and Rose Gold Leaves ,NULL Style for special order sizes only!  Please select from stock SIZES AND OPTIONS below.  Select the NULL Style only for special order size and indicate desired size in the NOTES.  MADE TO ORDER so please anticipate 30-35 weeks for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days. ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02825_lg.jpg,Black Hills Gold Original Men's Wedding Ring
G L02825     080,31902519291,$303.00,$606.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10Kt Gold  Straight Band with Grape Vines and 12Kt Green and Rose Gold Leaves ,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02825_lg.jpg,Black Hills Gold Original Men's Wedding Ring
G L02825     085,31902519307,$303.00,$606.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10Kt Gold  Straight Band with Grape Vines and 12Kt Green and Rose Gold Leaves ,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02825_lg.jpg,Black Hills Gold Original Men's Wedding Ring
